,vignette_name,generation_number,generation_time,response,reflection_score,id
9025,ring,0,38760,borrow a ring from someone in wedding party,80,174
9026,ring,1,41695,borrow a ring form a someone close around,77,174
9027,ring,2,49028,tell sister you left it in taxi,42,174
9028,ring,3,41328,take the ring of your hand to replace it,94,174
9029,ring,4,33678,excuse yourself and try to call taxi,61,174
9030,ring,5,96630,tell priest,57,174
9031,gas,0,6644,say no,96,174
9032,gas,1,10678,drive her,42,174
9033,gas,2,38944,tell her to get a cab,69,174
9034,gas,3,14211,tell her you are not going that way,95,174
9035,gas,4,15645,tell her she has to pay for gas,62,174
9036,gas,5,37410,tell her to take public transportation,73,174
9037,medication,0,8744,call doctor,97,174
9038,medication,1,46495,call pharmacy to get some other discount,92,174
9039,medication,2,82946,call insurance company to see make an exception,91,174
9040,medication,3,24226,call drug company to see if you can discount,76,174
9041,medication,4,7713,borrow money,59,174
9042,medication,5,39428,get a smaller quantity,80,174
9043,arizona,0,40011,try to get your friends phone to see if that phone can get service,95,174
9044,arizona,1,17710,go to another location to try to get service,94,174
9045,arizona,2,25946,look for a service emergency phone,83,174
9046,arizona,3,41396,try to find someone else to help out,74,174
9047,arizona,4,55561,try to find nearest location to get help,80,174
9048,arizona,5,24265,try to find shade,60,174
9049,store,0,9310,call another employee,94,174
9050,store,1,8662,close the store,87,174
9051,store,2,72527,miss your appointment,40,174
9052,store,3,125729,call a friend,44,174
9053,store,4,39362,try to make another appointment,45,174
9054,store,5,68779,wait and see if boss shows up,91,174
9055,arizona,0,25267,Scream for help,92,123
9056,arizona,1,42360,look for other hikers in the area,95,123
9057,arizona,2,26813,look for some buldings in the area,81,123
9058,arizona,3,20745,wait it out and guard my friend,78,123
9059,arizona,4,9584,cut the arm off,16,123
9060,arizona,5,10161,pray,67,123
9061,ring,0,10547,tell my sister,97,123
9062,ring,1,17850,call taxi company,92,123
9063,ring,2,9532,tell the groom,94,123
9064,ring,3,20736,buy another ring,40,123
9065,ring,4,31392,start sobbing and become upset,24,123
9066,ring,5,10385,buy another ring,40,123
9067,class,0,11714,Tell your teacher,95,123
9068,class,1,14116,copy from a friend,41,123
9069,class,3,20807,try and do homework really quick,31,123
9070,class,4,21512,ask for more time,93,123
9071,class,5,147144,nothing,42,123
9072,summer,0,9987,go and find the owner,96,123
9073,summer,1,8089,call the police,83,123
9074,summer,2,9792,break the window,58,123
9075,summer,3,151795,have store owner page car owner,97,123
9076,summer,4,10697,set off car alarm,66,123
9077,summer,5,69674,scream loudly,46,123
9078,bakery,0,8871,pay the money,83,123
9079,bakery,1,17335,speak with the staff,95,123
9080,bakery,2,49855,call the owner,57,123
9081,bakery,3,18969,call my manager,84,123
9082,bakery,4,21466,wait til morning,33,123
9083,bakery,5,43032,ask close friend at store,55,123
9084,store,0,15334,close store,42,123
9085,store,1,16449,call other employee,91,123
9086,store,2,25289,call court and reschedule,87,123
9087,store,3,8542,keep working,62,123
9088,store,4,18230,leave message with owner,86,123
9089,store,5,20462,do nothing,27,123
9090,mother,0,15002,tlak with other family members,92,123
9091,mother,1,16895,call social services,88,123
9092,mother,2,101804,call friends,19,123
9093,mother,3,22351,hire home health care,54,123
9094,mother,4,7024,take out loan,12,123
9095,mother,5,16632,rent larger apartment,57,123
9096,medication,0,11219,talk with pharmacy,95,123
9097,medication,1,17505,talk with doctor,90,123
9098,medication,2,14624,borrow money,61,123
9099,medication,3,8977,talk with family,76,123
9100,medication,4,9264,work extra hours,85,123
9101,medication,5,7312,find extra job,66,123
9102,gas,0,8004,say no thanks,91,123
9103,gas,1,16603,get her a taxi,23,123
9104,gas,2,8057,get her an uber,66,123
9105,gas,3,11440,pay bus fare,64,123
9106,gas,4,19818,give her money to get ride,13,123
9107,gas,5,21516,Give her the ride,23,123
9108,concert,0,10052,buy him ticket,93,123
9109,concert,1,7688,go home,20,123
9110,concert,2,13202,loan him money to get ticket,91,123
9111,concert,3,12261,scold him,28,123
9112,concert,4,13841,go on my own to concert,37,123
9113,concert,5,11912,get ticket from scalper,29,123
9114,summer,0,32157,Walk to mall security/info and provide the car information to announce over the PA.,72,141
9115,summer,1,21701,"Ignore it, giving the owner the benefit of the doubt.",38,141
9116,summer,2,29739,Test the car doors to see if they open.,55,141
9117,summer,3,26476,Wave down a nearby pedestrian/driver and ask them for help.,61,141
9118,summer,4,27749,Seethe over the insensitivity of the owner,6,141
9119,summer,5,32260,Keep walking,37,141
9120,gas,0,17390,Hail a taxi for her with my phone.,79,141
9121,gas,2,33747,"Drive them to their city, then back home.",94,141
9122,gas,4,32565,Ask anyone else at the station if they are headed the same way.,55,141
9123,gas,5,21589,"Let them ride on my way home, then hail a taxi from there.",71,141
9124,mother,0,8941,Find the room at my place anyway,44,141
9125,mother,1,33051,Post an ad on craigslist/facebook/soc. media explaining my plight and see if anyone could help with lodging or a new place,40,141
9126,mother,2,17284,wait for the WA Cares Act,22,141
9127,mother,3,24077,Pursue subsidies through state aid/federal aid,59,141
9128,mother,4,48166,Get an extra job,71,141
9129,mother,5,3996,Sell possessions,68,141
9130,medication,0,32670,Buy the medication(s) online or from a different country,51,141
9131,medication,1,5757,Obtain the medications illegally,48,141
9132,medication,2,7253,Start a GoFundMe,37,141
9133,medication,3,10613,Ask for money from parent(s),22,141
9134,medication,4,64485,Write a letter to my representative,60,141
9135,medication,5,23085,research homemade remedies/treatments,62,141
9136,ring,0,15894,"Call the taxi company, explain the situation to company & sister",65,141
9137,ring,1,12869,Find a prop/replacement for now,82,141
9138,ring,2,14197,"Tell my sister I lost it, face the consequences",0,141
9139,ring,3,15206,Use my own ring and hope nobody notices,97,141
9140,ring,5,9421,Feign illness,22,141
9141,store,1,16677,Call a co-worker/friend to see if they can cover for just a little bit.,87,141
9142,store,2,18573,"Leave and close the store, leaving a note for what happened.",41,141
9143,store,3,15773,Miss the court appointment,0,141
9144,store,4,12989,See if I can show up to the appointment late/reschedule,27,141
9145,store,5,54173,See if I can call the court to inform them of my absence first,58,141
9146,bakery,0,32317,Make a charge for $50.75 on one of my cards; explain the situation later,25,141
9147,bakery,1,15868,Keep the register unbalanced; what the manager asks is illegal,95,141
9148,bakery,3,22685,Refund some sales throughout the day to get it to balance,19,141
9149,bakery,4,8813,Call the manager and explain the situation,69,141
9150,arizona,0,8005,find lubricant to put on her arm,80,141
9151,arizona,1,5693,Pray,48,141
9152,arizona,2,36260,"Go out to find help and water, returning to give water first",90,141
9153,arizona,3,14141,"Go out to find help and water, not returning until I find someone else who can help",51,141
9154,arizona,4,42261,Try to press against the crevice with all my might,27,141
9155,arizona,5,40764,walk around until I find service and call,57,141
9156,class,0,64150,"Tell the teacher I left it at home, finish out school and make a quick trip back home at the end of the day",69,141
9157,class,1,11004,Sneak out of class and retrieve my homework that way,24,141
9158,class,2,5733,"Call my mom, see if she can drive it over",94,141
9159,class,3,54749,Pull the fire alarm on the campus to interrupt the day,0,141
9160,class,4,24581,Try to recreate the assignment there in the time I have between now and the due time.,8,141
9161,concert,0,20845,"Give Ted my ticket, ask him if I can get his and I can see the end of the concert.",57,141
9162,concert,1,20861,"Explain to the gate person the situation, see if they can let us pass and prove ownership later.",68,141
9163,concert,3,4853,Buy another ticket at Will Call.,46,141
9164,concert,5,18946,Ask friends to chip in towards a new ticket for Ted.,47,141
9165,ring,0,21052,call the taxi driver to bring it back,100,23
9166,ring,1,32082,I would stall the ceremoney with the Minister,64,23
9167,ring,2,18784,I would get another ring from someone else there,30,23
9168,ring,3,11999,I would tell her I have to get it,71,23
9169,ring,4,16507,I would call a ring shop to get a repalacement,87,23
9170,ring,5,11581,I would tell her I lost it,81,23
9171,gas,0,89509,I would take her,100,23
9172,gas,1,7123,I would call a taxi,94,23
9173,gas,2,6375,I would get an Uber,95,23
9174,gas,3,10912,I would give her money to get a taxi,73,23
9175,gas,4,9187,I would call a freind to take her,80,23
9176,gas,5,7526,I would call a cab,83,23
9177,concert,0,12884,I would call his mom to pick it up and bring it,95,23
9178,concert,1,25123,I would have a freind take a photo and give it to the enterance person,84,23
9179,concert,2,8265,I would pay for another ticket,91,23
9180,concert,3,9635,I would give him my ticket,91,23
9181,concert,4,9226,I would sneak him in,27,23
9182,concert,5,13562,I would tell the management of the issue,75,23
9183,class,0,10618,I would call my mom to drop it off,91,23
9184,class,1,10925,I would talk to the teacher to tell her,83,23
9185,class,2,8810,I would ask for an extension of time,90,23
9186,class,3,12417,Explain the situation to my teacher,77,23
9187,class,4,9997,I would tell her the truth,84,23
9188,class,5,8205,I would bring it the next day,67,23
9189,summer,0,7758,I would call mall security,95,23
9190,summer,1,7240,I would call the police,97,23
9191,summer,2,10245,I would leave a note of the car,91,23
9192,summer,3,17961,I would see if trhe door is open to roll down the window,85,23
9193,summer,4,5701,Call 911,92,23
9194,summer,5,8766,I would look for the owner,93,23
9195,bakery,0,9749,Review the video cam,85,23
9196,bakery,1,6774,Talk to the employees,85,23
9197,bakery,2,7115,Find out how we are short,87,23
9198,bakery,3,7849,Tell the owner it is missing,83,23
9199,bakery,4,7768,Add the missing money myself,89,23
9200,bakery,5,12687,Have the employees chip in to cover it,79,23
9201,mother,0,10785,I would move in with him,86,23
9202,mother,1,9042,I would commute to help him,72,23
9203,mother,2,8584,I would have freinds help me,82,23
