,id,vignette_name,generation_number,generation_time,response,reflection_score
4938,10,Brian,0,50339,have a witness if you put money in,79
4939,10,Brian,1,45928,overcharge clients to obtain money,89
4940,10,Brian,2,36840,quit job and steal more money,40
4941,10,Brian,3,19671,get a loan to replace money,82
4942,10,Brian,4,66850,burn down the building where the money is supposed to be at,20
4943,10,Brian,5,52239,go to the bar,42
4944,10,Mary,0,32589,call in a bomb scare,0
4945,10,Mary,1,36605,put a cherry bomb down the toilet next to that classroom,0
4946,10,Mary,2,26569,go to a bar,27
4947,10,Mary,3,39087,copy a report online and plagiarize,68
4948,10,Mary,4,33726,take a nerds report by force and rewrite it,48
4949,10,Mary,5,25781,pay a nerd money for his report,78
4950,10,Eamon,0,83746,get side by side and flip off the driver then stop your car and hope he stops to fight you,15
4951,10,Eamon,1,27410,run into him on purpose so he stops,2
4952,10,Eamon,2,8945,got to a bar,35
4953,10,Eamon,3,33786,warn him that their are cops ahead,71
4954,10,Eamon,4,17132,shoot out his tire,7
4955,10,Eamon,5,20791,pray for him,53
4956,10,Heinz,0,37910,get the meds on credit and never pay for it,73
4957,10,Heinz,1,12541,rob a pharmacy,17
4958,10,Heinz,2,26081,get a loan shark,62
4959,10,Heinz,3,19758,go to a bar,35
4960,10,Heinz,4,26644,steal meds from another patient,32
4961,10,Heinz,5,13116,pray,52
4962,10,Eunice,0,41858,bring your family to talk to teen,72
4963,10,Eunice,1,12716,bring your family to talk to other family,86
4964,10,Eunice,2,7064,got to bar,35
4965,10,Eunice,3,25450,check contents to see if anything is missing,94
4966,10,Eunice,4,50611,follow them and get their license plate,72
4967,10,Eunice,5,28496,follow them home and get revenge later,65
4968,17,Heinz,0,73047,ask the drug manufacturer if they have a low income discount program,100
4969,17,Heinz,1,69729,cut their expenses until they can afford it ,41
4970,17,Heinz,2,61313,take out money from their 401k or retirement plan,68
4971,17,Heinz,3,18764,steal the money,0
4972,17,Heinz,4,8076,steal the medication,0
4973,17,Heinz,5,16863,beg on the street,2
4974,17,Mary,0,35584,pretend shes sick so shes sent home,21
4975,17,Mary,1,16919,tell her teacher that the dog ate it,0
4976,17,Mary,2,54058,tell her teacher she forgot it at home and shes bring it in tomorrow,87
4977,17,Mary,3,21891,run home really fast to get,68
4978,17,Mary,4,18483,steal someones homework,0
4979,17,Mary,5,39724,pretend that she didnt know that there was an assignment due,26
4980,17,Brian,0,46239,start a gofund me,56
4981,17,Brian,1,46373,call in sick the next day so he doesnt have to deal with it right away,27
4982,17,Brian,2,34357,overcharge customers to make up for the missing money,0
4983,17,Brian,3,10551,steal the money from the tip jar,0
4984,17,Brian,4,35471,take out a loan for the amount of the missing money,64
4985,17,Brian,5,20958,steal the money from his coworkers walletspurses,0
4986,17,Darya,0,38183,steal a ticket from someone,0
4987,17,Darya,1,20080,steal the money so she can buy him another ticket,0
4988,17,Darya,2,22736,ask around to see if anyone has a free ticket to spare,86
4989,17,Darya,3,40770,tell the truth to the people at the box office to see if they can help,100
4990,17,Darya,4,51987,sell her ticket and then the two of them can do something else that evening,84
4991,17,Darya,5,40725,make a fake ticket and see if it will work to get him in,0
4992,17,Eunice,0,19957,tell the lifeguard,100
4993,17,Eunice,1,24187,ask other people if they know if the teen is with the family,96
4994,17,Eunice,2,19101,take pictures of the teen just in case they steal something,86
4995,17,Eunice,3,38081,join the teen in what hes doing,0
4996,17,Eunice,4,18539,create a distraction so the teen stops,54
4997,17,Eunice,5,25943,tell people around her to all keep an eye on him,83
4998,17,Josh,0,22309,catch an uber,100
4999,17,Josh,1,20114,call the police,63
5000,17,Josh,2,14523,call the airline and ask to get on another flight,100
5001,17,Josh,3,12925,find out where the closest bus is,80
5002,17,Josh,4,20373,ask people around the area for help,80
5003,17,Josh,5,50176,carjack a car and take it to the airport,0
5004,17,Eamon,0,37339,make the driver slow down,40
5005,17,Eamon,1,12688,pull up to the driver and tell him to pull over,72
5006,17,Eamon,2,23568,follow him to make sure he gets to his destination in time,65
5007,17,Eamon,3,9077,do nothing,0
5008,17,Eamon,4,21475,flash his brights at him,74
5009,17,Eamon,5,27821,follow very closely behind him so the driver knows something is wrong,61
5010,17,Liz,0,46902,pretend she lost her membership card,38
5011,17,Liz,1,45192,ask the gym if they can extend the membership just for today,100
5012,17,Liz,2,16064,tell her friend the truth when she gets there,100
5013,17,Liz,3,19090,ask her friend to pay for renewing her membership when she gets there,29
5014,17,Liz,4,25874,pretend shes sick so she doesnt have to deal with it right now,0
5015,17,Liz,5,24299,lie to her friend and say she didnt remember making plans with her,0
5016,17,Brad,0,42379,have half the group stay the other half go looking for help,67
5017,17,Brad,1,24063,look for a shelter like a small cave,88
5018,17,Brad,2,17346,look for a water source,100
5019,17,Brad,3,9551,give up and just wait to die,0
5020,17,Brad,4,43818,make a design in a empty field to attract attention from searchers,89
5021,17,Brad,5,18123,have everyone pray to god,48
5022,81,Brad,0,32664,start a fire with its sole purpose being to signal help,94
5023,81,Brad,1,13778,ask his friends for advice about what to do,100
5024,81,Brad,2,10743,turn around and try to make it back,81
5025,81,Brad,3,21737,find a water source because its most important,100
5026,81,Brad,4,15450,have one friend go back for help while the others sit tight,93
5027,81,Brad,5,19234,leave behind clues of their presence so rescuers can more easily find them,100
5028,81,Brian,0,26226,check the security cameras to see if it was stolen,100
5029,81,Brian,1,12963,immediately report the missing money to a manager,100
5030,81,Brian,2,12914,recount the money as it could be a counting error,100
5031,81,Brian,3,16171,look around the register to see if the money accidentally fell somewhere,80
5032,81,Brian,4,26411,go over all the orders to see if their was some sort of mistake to account for the missing money,100
5033,81,Brian,5,38675,inform all coworkers and give anyone time to anonymously return the money without consequences if they stole it,69
5034,81,Heinz,0,25810,ask the doctor or hospital if they offer an indigent or payment plan,100
5035,81,Heinz,1,14029,take money out of any savings account they may have,73
5036,81,Heinz,2,23108,sell stuff they have like electronics to get the money fast,100
5037,81,Heinz,3,14858,put the medicine on a credit card and pay it off later,94
5038,81,Heinz,4,24187,eat out less and put that money towards the medicine,77
5039,81,Heinz,5,16034,dont pay another bill and pay for the medicine instead,94
5040,81,Mary,0,30523,tell the teacher her pet ate her homework,0
5041,81,Mary,1,25635,turn around and go back home to get the homework,95
5042,81,Mary,2,18563,pull the fire alarm so nobody else can go to class and turn in the homework,0
5043,81,Mary,3,14905,act like you forgot the assignment was due that day,0
5044,81,Mary,4,17895,cry about it and hope the teacher is sympathetic,0
5045,81,Mary,5,10514,ask the teacher for an extension,100
5046,81,Eunice,0,34507,take a picture of the teen for potential proof of the theft,100
5047,81,Eunice,1,26272,act crazy so the teen will either go back toward their family or disappear altogether,70
5048,81,Eunice,2,32283,act like your part of the family to see the teens reaction,61
5049,81,Eunice,3,10324,yell for the family,100
5050,81,Eunice,4,38979,stand in front of the teen to let them know youre watching them,78
5051,81,Eunice,5,20107,yell out everything the teen touches to try to scare them off,100
5052,81,Liz,0,16508,go back and get her phone,100
5053,81,Liz,1,27122,leave and act like you forgot about the appt with the friend,0
5054,81,Liz,2,27794,ask the gym if they could show some leniency and let you enter and come back and pay later,91
5055,81,Liz,3,25523,call your friend later that day and explain the situation and ask for forgiveness for standing them up,100
5056,81,Liz,4,24962,ask someone in the gym to relay a message to your friend,100
5057,81,Liz,5,24434,ignore the situation entirely out of embrassment,0
5058,81,Eamon,0,23401,follow the driver to make sure they make it home safely,16
5059,81,Eamon,1,16807,turn your lights own to warn other drivers,100
5060,81,Eamon,2,14017,call a family member or friend for advice,70
5061,81,Eamon,3,14954,write down the drivers tag number to report later,100
5062,81,Eamon,4,24099,take a picture or video of the drivers actions if safe to do so,24
5063,81,Eamon,5,31889,pass the car and go really slow in front of them to make them slow down,70
5064,81,Josh,0,21363,reschedule the trip,100
5065,81,Josh,1,6515,catch a later flight,100
5066,81,Josh,2,27331,ask for help from passerbys,100
5067,81,Josh,3,22339,call the airport and see how long hes got to the plane leaves,80
5068,81,Josh,4,24819,try to fix whats wrong with the vehicle,100
5069,81,Josh,5,43474,keep trying to start the vehicle and hope it works,71
5070,81,Darya,0,36628,let the management know about the situation and see if there is anything they could do to help,100
5071,81,Darya,1,36139,try to scalp a ticket from someone selling them in front of the concert,74
5072,81,Darya,2,27171,put the situation on social media and hope someone benevolent sees it and helps out at the last minute,75
5073,81,Darya,3,25179,ask someone who lives with him to bring the ticket immediately,100
5074,81,Darya,4,40275,tell him to figure it out himself,0
5075,81,Darya,5,28643,ask someone from the band for assistance,64
5076,16,Brian,0,48715,put in his two weeks notice,0
5077,16,Brian,1,18848,immediately quit his job,0
5078,16,Brian,2,30167,check the security cameras to see if any employees are stealing,83
5079,16,Brian,3,38770,look around the register behind the counter to see if he dropped any money,58
5080,16,Brian,4,54451,revise the drops in the safe to see if he may have accidentally added too much in any of the safe drops,78
5081,16,Brian,5,98185,go over his end of shift paperwork again and see if he made a miscalculation ,100
5082,16,Eamon,0,34760,keep following the driver to see what happens,68
5083,16,Eamon,1,29275,try and get the driver to hit him for an insurance claim,9
5084,16,Eamon,2,51955,follow the driver while calling 911 on speakerphone so he can tell them exactly where the driver is headed,100
5085,16,Eamon,3,36295,ignore the driver and keep driving as though everything is fine,3
5086,16,Eamon,4,48971,pull up beside the driver and throw something at his car to startle him,16
5087,16,Eamon,5,66012,follow the driver extremely closely and turn on his headlights to the brightest setting to startle them,14
5088,16,Mary,0,42396,tell the teacher the truth and tell her to call marys mom herself to verify,100
5089,16,Mary,1,40324,feign illness to try to get sent home,7
5090,16,Mary,2,48677,ask the teacher if she would be allowed to bring in her homework the next day as it wasnt marys fault,94
5091,16,Mary,3,54338,cause a ruckus during class before the homework is due to get sent to detention as a distraction,0
5092,16,Mary,4,118913,offer to verbally some of the homework information to prove she did the homework by showing knowledge of the materials,86
5093,16,Mary,5,76741,go home and retrieve her homework during lunch break,82
5094,16,Brad,0,45431,start a fire for signal,68
5095,16,Brad,1,10333,search for shelter,100
5096,16,Brad,2,34249,stay put and send one or two of the friends to go search for help,57
5097,16,Brad,3,43016,see if they have cellphone service to try and call emergency services,100
5098,16,Brad,4,36657,build an igloo,56
5099,16,Brad,5,53813,try and hunt a couple animals to skin them for furs to keep themselves warm and eat the meat,39
5100,16,Josh,0,19307,reschedule the trip,74
5101,16,Josh,1,43101,catch the next flight after the issue is resolved assuming he bought insurance,100
5102,16,Josh,2,23063,cry in his car in frustration until someone pulls over to help,0
5103,16,Josh,3,24676,try to somehow fix the car himself,36
5104,16,Josh,4,29944,stand on the side of the road and wave frantically until someone stops to help,62
5105,16,Josh,5,57353,do nothing and just stare off into space because he has no idea what to do and doesnt have friends family or aaa coverage because he spent everything on the trip,0
5106,16,Eunice,0,26607,help the teen rifle through the familys belongings,0
5107,16,Eunice,1,45239,leave because shes now uncomfortable and has always been nonconfrontational,0
5108,16,Eunice,2,20057,yell at the family for not watching their things better,6
5109,16,Eunice,3,26650,write an online review of the beach shes at and warn people about potential thieves,21
5110,16,Eunice,4,27781,ignore the situation but take extra care to watch her own things instead,8
5111,16,Eunice,5,34660,record the teen on her cellphone and post it to youtube if it ends up being theft,34
5112,16,Darya,0,24729,tell ted hes an idiot and not her friend anymore for being so careless,0
5113,16,Darya,1,19408,try to find a ticket scalper,61
5114,16,Darya,2,17516,ask ted what he wants to do,85
5115,16,Darya,3,31812,go in get a hand stamp go back out lick the stamp and try to apply it to ted so he can get in too,54
5116,16,Darya,4,26044,try and sell her own ticket so at least she doesnt lose money and have to miss the concert,55
5117,16,Darya,5,32890,go in and tell ted to go get his ticket but shes going to wait inside,50
5118,16,Liz,0,34640,go back to work and ask the gym receptionist to let her friend know her membership was expired,42
5119,16,Liz,1,32386,wait for her friend to take advantage of the bring a guest deal included in the membership,100
5120,16,Liz,2,12566,go home because shes frustrated,0
5121,16,Liz,3,16254,go back to work and ignore her friend,0
5122,16,Liz,4,32397,go to the library to email her friend,39
5123,16,Liz,5,28727,pretend she forgot her wallet,24
5124,16,Heinz,0,27975,murder his wife because hes tired of having to pay for her expensive medication,0
5125,16,Heinz,1,14585,divorce his wife,0
5126,16,Heinz,2,27191,rob a bank because heinzs wife is worth it,12
5127,16,Heinz,3,30710,beg the pharmacist to give them the medicine and tell them theyll pay him later,0
5128,16,Heinz,4,9436,pray,0
5129,16,Heinz,5,19179,order a cheaper version from another country online,80
5130,24,Darya,0,30159,ask someone for their ticket,64
5131,24,Darya,1,18898,nothing,12
5132,24,Darya,2,10021,find a scalper,72
5133,24,Darya,3,3774,walk in without a ticket,20
5134,24,Darya,4,2369,get lunch instead,65
5135,24,Darya,5,9523,go to another concert later,69
5136,24,Heinz,0,6725,rob a bank,9
5137,24,Heinz,1,2068,rob a pharmacy,7
5138,24,Heinz,2,4819,contact the pharmacy for free med,65
5139,24,Heinz,3,21311,sell belongings for cash,82
5140,24,Heinz,4,8311,scam someone out of money,1
5141,24,Heinz,5,11398,go without the medication,9
5142,24,Brian,0,20647,call the police,84
5143,24,Brian,1,32635,investigate who stole the money,79
5144,24,Brian,2,2414,check the cameras,72
5145,24,Brian,3,23420,raise money online to pay ,62
5146,24,Brian,4,40401,pretend he is unaware of the situation,19
5147,24,Brian,5,10973,short someone on their change,7
5148,24,Liz,0,24696,have the front desk person notify her friend,66
